date,store,item,sales
2017-02-08,10,21,44
2017-02-08,9,10,69
2017-02-08,3,12,68
2017-02-08,10,35,56
2017-02-08,4,33,60
2017-02-08,5,32,24
2017-02-08,9,45,57
2017-02-08,10,49,19
2017-02-08,8,33,74
2017-02-08,2,4,15
2017-02-08,10,12,64
2017-02-08,9,1,15
2017-02-08,10,45,72
2017-02-08,10,23,28
2017-02-08,8,45,75
2017-02-08,7,18,53
2017-02-08,10,28,77
2017-02-08,6,50,39
2017-02-08,4,41,18
2017-02-08,4,20,48
2017-02-08,8,23,32
2017-02-08,5,24,51
2017-02-08,8,10,63
2017-02-08,1,47,14
2017-02-08,4,50,63
2017-02-08,10,31,47
2017-02-08,9,46,35
2017-02-08,1,43,34
2017-02-08,1,35,44
2017-02-08,6,16,21
2017-02-08,10,22,75
2017-02-08,3,2,54
2017-02-08,4,12,66
2017-02-08,3,45,84
2017-02-08,8,38,86
2017-02-08,6,17,25
2017-02-08,4,42,26
2017-02-08,6,10,28
2017-02-08,10,16,23
2017-02-08,3,32,50
2017-02-08,10,19,34
2017-02-08,9,48,33
2017-02-08,4,28,64
2017-02-08,7,36,34
2017-02-08,8,42,44
2017-02-08,9,43,37
2017-02-08,6,37,10
2017-02-08,9,4,14
2017-02-08,2,18,94
2017-02-08,9,15,63
2017-02-08,10,5,11
2017-02-08,6,32,24
2017-02-08,5,47,13
2017-02-08,6,21,21
2017-02-08,4,14,26
2017-02-08,7,30,26
2017-02-08,5,3,27
2017-02-08,4,15,79
2017-02-08,3,21,40
2017-02-08,7,47,11
2017-02-08,6,29,40
2017-02-08,10,46,57
2017-02-08,10,1,20
2017-02-08,2,48,58
2017-02-08,1,38,70
2017-02-08,7,7,28
2017-02-08,3,6,53
2017-02-08,3,17,24
2017-02-08,1,27,12
2017-02-08,3,4,16
2017-02-08,1,46,38
2017-02-08,3,13,76
2017-02-08,6,13,44
2017-02-08,10,10,53
2017-02-08,6,36,53
2017-02-08,2,20,45
2017-02-08,6,18,33
2017-02-08,7,44,14
2017-02-08,10,27,16
2017-02-08,7,25,51
2017-02-08,4,22,80
2017-02-08,2,24,48
2017-02-08,2,44,26
2017-02-08,8,8,91
2017-02-08,9,33,59
2017-02-08,3,5,12
2017-02-08,4,21,36
2017-02-08,9,25,69
2017-02-08,7,45,45
2017-02-08,4,24,53
2017-02-08,4,1,20
2017-02-08,9,22,62
2017-02-08,4,5,14
2017-02-08,3,29,43
2017-02-08,8,2,56
2017-02-08,1,21,28
2017-02-08,6,25,47
2017-02-08,5,15,38
2017-02-08,10,24,58
2017-02-08,1,48,36
2017-02-08,9,16,20
2017-02-08,1,36,50
2017-02-08,8,43,39
2017-02-08,5,38,44
2017-02-08,7,3,19
2017-02-08,8,4,13
2017-02-08,6,42,14
2017-02-08,8,22,64
2017-02-08,5,9,23
2017-02-08,7,11,49
2017-02-08,2,6,51
2017-02-08,10,42,40
2017-02-08,4,10,58
2017-02-08,10,3,28
2017-02-08,7,27,10
2017-02-08,8,50,47
2017-02-08,3,3,34
2017-02-08,9,11,49
2017-02-08,3,11,71
2017-02-08,8,21,42
2017-02-08,9,49,23
2017-02-08,8,17,23
2017-02-08,3,36,75
2017-02-08,5,40,17
2017-02-08,8,14,50
2017-02-08,9,20,36
2017-02-08,6,48,35
2017-02-08,5,2,25
2017-02-08,9,7,38
2017-02-08,1,31,58
2017-02-08,6,49,8
2017-02-08,7,38,38
2017-02-08,7,10,39
2017-02-08,3,44,18
2017-02-08,2,32,53
2017-02-08,1,14,46
2017-02-08,1,32,33
2017-02-08,7,40,20
2017-02-08,4,16,18
2017-02-08,6,11,44
2017-02-08,9,26,40
2017-02-08,8,46,52
2017-02-08,4,39,31
2017-02-08,9,37,23
2017-02-08,9,9,46
2017-02-08,10,34,18
2017-02-08,9,8,62
2017-02-08,5,42,25
2017-02-08,2,8,84
2017-02-08,10,2,39
2017-02-08,1,30,28
2017-02-08,1,11,52
2017-02-08,2,47,19
2017-02-08,5,21,25
2017-02-08,5,16,21
2017-02-08,1,9,41
2017-02-08,8,12,58
2017-02-08,1,8,50
2017-02-08,9,27,19
2017-02-08,3,7,47
2017-02-08,1,29,49
2017-02-08,2,27,30
2017-02-08,5,33,55
2017-02-08,3,1,17
2017-02-08,7,2,29
2017-02-08,8,1,28
2017-02-08,4,19,39
2017-02-08,1,40,14
2017-02-08,7,8,42
2017-02-08,10,4,16
2017-02-08,10,39,38
2017-02-08,4,25,64
2017-02-08,4,8,58
2017-02-08,5,17,22
2017-02-08,7,39,32
2017-02-08,4,18,59
2017-02-08,10,11,44
2017-02-08,6,7,20
2017-02-08,9,36,64
2017-02-08,6,20,23
2017-02-08,10,40,28
2017-02-08,10,17,33
2017-02-08,9,24,48
2017-02-08,7,29,26
2017-02-08,3,9,44
2017-02-08,2,17,36
2017-02-08,9,5,22
2017-02-08,10,43,34
2017-02-08,6,3,19
2017-02-08,9,34,12
2017-02-08,2,46,54
2017-02-08,6,30,17
2017-02-08,1,15,62
2017-02-08,4,37,23
2017-02-08,4,9,58
2017-02-08,9,44,25
2017-02-08,6,44,12
2017-02-08,7,16,13
2017-02-08,2,39,42
2017-02-08,4,30,32
2017-02-08,6,45,42
2017-02-08,5,44,14
2017-02-08,3,37,25
2017-02-08,5,6,35
2017-02-08,1,26,39
2017-02-08,3,43,48
2017-02-08,10,14,57
2017-02-08,5,29,36
2017-02-08,4,46,44
2017-02-08,5,45,46
2017-02-08,5,1,8
2017-02-08,9,35,56
2017-02-08,8,48,49
2017-02-08,3,50,57
2017-02-08,3,33,65
2017-02-08,1,34,18
2017-02-08,1,37,18
2017-02-08,9,30,44
2017-02-08,3,23,33
2017-02-08,8,36,62
2017-02-08,10,26,54
2017-02-08,6,6,43
2017-02-08,1,18,55
2017-02-08,7,24,48
2017-02-08,10,48,44
2017-02-08,1,2,37
2017-02-08,7,14,33
2017-02-08,5,27,16
2017-02-08,7,50,47
2017-02-08,6,38,44
2017-02-08,9,17,32
2017-02-08,8,11,59
2017-02-08,1,7,37
2017-02-08,8,41,23
2017-02-08,8,24,58
2017-02-08,4,4,16
2017-02-08,1,4,13
2017-02-08,8,25,84
2017-02-08,4,7,42
2017-02-08,3,16,21
2017-02-08,3,35,58
2017-02-08,4,13,67
2017-02-08,3,34,20
2017-02-08,6,15,59
2017-02-09,3,19,35
2017-02-09,3,9,43
2017-02-09,6,38,54
2017-02-09,3,8,76
2017-02-09,8,31,59
2017-02-09,1,16,22
2017-02-09,6,26,32
2017-02-09,5,37,19
2017-02-09,2,31,56
2017-02-09,2,19,50
2017-02-09,2,20,56
2017-02-09,1,36,56
2017-02-09,7,46,41
2017-02-09,5,6,35
2017-02-09,10,29,64
2017-02-09,5,1,13
2017-02-09,4,22,70
2017-02-09,5,46,37
2017-02-09,6,9,25
2017-02-09,8,30,39
2017-02-09,3,2,49
2017-02-09,4,37,28
2017-02-09,9,43,56
2017-02-09,2,49,27
2017-02-09,10,48,55
2017-02-09,1,46,47
2017-02-09,10,17,25
2017-02-09,2,48,48
2017-02-09,10,18,78
2017-02-09,6,7,46
2017-02-09,9,42,24
2017-02-09,1,26,33
2017-02-09,3,45,62
2017-02-09,9,39,54
2017-02-09,2,46,70
2017-02-09,3,33,50
2017-02-09,3,5,12
2017-02-09,3,22,75
2017-02-09,4,27,14
2017-02-09,10,46,50
2017-02-09,3,38,87
2017-02-09,3,27,23
2017-02-09,6,10,52
2017-02-09,5,22,57
2017-02-09,10,13,70
2017-02-09,3,21,30
2017-02-09,1,49,15
2017-02-09,1,17,22
2017-02-09,3,4,20
2017-02-09,5,18,46
2017-02-09,6,3,31
2017-02-09,7,33,45
2017-02-09,5,48,28
2017-02-09,8,14,81
2017-02-09,9,3,34
2017-02-09,8,41,24
2017-02-09,8,6,63
2017-02-09,10,12,68
2017-02-09,1,29,54
2017-02-09,7,35,31
2017-02-09,10,16,27
2017-02-09,8,26,59
2017-02-09,4,44,31
2017-02-09,7,20,23
2017-02-09,1,40,26
2017-02-09,4,25,76
2017-02-09,2,38,71
2017-02-09,2,36,80
2017-02-09,1,34,14
2017-02-09,3,14,52
2017-02-09,8,45,81
2017-02-09,9,29,54
2017-02-09,9,1,17
2017-02-09,8,25,86
2017-02-09,4,45,61
2017-02-09,5,20,30
2017-02-09,5,41,12
2017-02-09,8,39,41
2017-02-09,6,4,10
2017-02-09,4,49,29
2017-02-09,7,2,42
2017-02-09,8,28,115
2017-02-09,2,7,64
2017-02-09,7,32,25
2017-02-09,1,50,54
2017-02-09,5,23,21
2017-02-09,6,47,13
2017-02-09,10,23,21
2017-02-09,7,48,22
2017-02-09,4,35,75
2017-02-09,10,15,73
2017-02-09,6,37,21
2017-02-09,7,21,35
2017-02-09,10,34,12
2017-02-09,8,4,24
2017-02-09,6,5,12
2017-02-09,4,14,46
2017-02-09,1,30,23
2017-02-09,5,35,47
2017-02-09,3,44,26
2017-02-09,2,41,23
2017-02-09,8,17,24
2017-02-09,9,7,43
2017-02-09,9,15,78
2017-02-09,6,44,23
2017-02-09,3,11,66
2017-02-09,3,26,61
2017-02-09,2,5,15
2017-02-09,7,10,41
2017-02-09,3,25,88
2017-02-09,6,11,37
2017-02-09,6,24,38
2017-02-09,7,40,15
2017-02-09,6,17,23
2017-02-09,4,47,24
2017-02-09,6,28,58
2017-02-09,1,45,69
2017-02-09,10,42,39
2017-02-09,8,11,76
2017-02-09,9,23,28
2017-02-09,7,27,11
2017-02-09,5,42,27
2017-02-09,1,42,27
2017-02-09,1,18,72
2017-02-09,4,8,56
2017-02-09,4,21,37
2017-02-09,2,26,47
2017-02-09,2,1,31
2017-02-09,4,15,86
2017-02-09,2,6,63
2017-02-09,5,9,28
2017-02-09,7,3,35
2017-02-09,8,43,44
2017-02-09,10,24,62
2017-02-09,9,20,50
2017-02-09,6,49,13
2017-02-09,5,2,47
2017-02-09,9,49,25
2017-02-09,5,3,28
2017-02-09,3,36,81
2017-02-09,7,47,17
2017-02-09,8,50,66
2017-02-09,10,10,64
2017-02-09,7,44,14
2017-02-09,3,17,36
2017-02-09,8,2,70
2017-02-09,1,38,62
2017-02-09,7,7,32
2017-02-09,9,22,75
2017-02-09,4,24,49
2017-02-09,10,3,20
2017-02-09,3,18,78
2017-02-09,9,10,57
2017-02-09,4,33,59
2017-02-09,4,7,59
2017-02-09,1,14,45
2017-02-09,4,13,78
2017-02-09,10,22,83
2017-02-09,5,16,16
2017-02-09,1,43,40
2017-02-09,4,50,53
2017-02-09,9,46,53
2017-02-09,5,24,41
2017-02-09,2,4,21
2017-02-09,5,47,16
2017-02-09,1,32,33
2017-02-09,7,36,36
2017-02-09,9,48,49
2017-02-09,4,28,68
2017-02-09,10,38,72
2017-02-09,3,32,48
2017-02-09,8,23,30
2017-02-09,10,20,43
2017-02-09,5,34,20
2017-02-09,2,10,75
2017-02-09,10,33,69
2017-02-09,10,49,28
2017-02-09,7,45,39
2017-02-09,8,24,64
2017-02-09,8,8,79
2017-02-09,10,40,34
2017-02-09,6,42,36
2017-02-09,5,38,58
2017-02-09,8,22,73
2017-02-09,7,11,43
2017-02-09,4,10,62
2017-02-09,1,21,30
2017-02-09,7,18,53
2017-02-09,10,21,35
2017-02-09,3,12,64
2017-02-09,10,35,67
2017-02-09,1,5,14
2017-02-09,9,45,81
2017-02-09,10,45,82
2017-02-09,10,19,41
2017-02-09,4,2,65
2017-02-09,4,6,46
2017-02-09,1,25,68
2017-02-09,5,36,53
2017-02-09,9,38,58
2017-02-09,1,24,46
2017-02-09,2,40,26
2017-02-09,2,30,46
2017-02-09,8,33,72
2017-02-09,1,48,47
2017-02-09,3,3,43
2017-02-09,9,11,51
2017-02-09,7,25,48
2017-02-09,2,24,62
2017-02-09,2,44,34
2017-02-09,9,33,69
2017-02-09,9,25,50
2017-02-09,4,1,18
2017-02-09,4,5,13
2017-02-09,3,29,67
2017-02-09,6,18,51
2017-02-09,6,29,49
2017-02-09,3,6,49
2017-02-09,10,1,16
2017-02-09,6,36,50
2017-02-09,1,27,18
2017-02-09,3,13,96
2017-02-09,6,13,43
2017-02-09,6,25,51
2017-02-09,5,15,45
2017-02-09,8,21,39
2017-02-09,5,40,20
2017-02-09,6,48,29
2017-02-09,1,31,47
2017-02-09,7,38,46
2017-02-09,10,27,22
2017-02-09,2,28,92
2017-02-09,9,35,63
2017-02-09,5,27,16
2017-02-09,3,47,23
2017-02-09,7,43,31
2017-02-09,7,41,12
2017-02-09,7,12,45
2017-02-09,1,44,23
2017-02-09,1,19,30
2017-02-09,3,40,26
2017-02-09,9,18,96
2017-02-09,8,40,32
2017-02-09,7,17,23
2017-02-09,5,13,56
2017-02-09,10,9,37
2017-02-09,7,37,22
2017-02-09,3,49,20
2017-02-09,2,23,48
2017-02-09,6,34,14
2017-02-09,5,32,25
2017-02-09,6,35,52
2017-02-09,10,41,17
2017-02-09,5,4,14
2017-02-09,7,23,21
2017-02-09,8,44,44
2017-02-09,6,2,36
2017-02-09,8,35,65
2017-02-09,3,20,39
2017-02-09,1,23,20
2017-02-09,9,21,35
2017-02-09,1,12,45
2017-02-09,8,18,85
2017-02-09,2,15,79
2017-02-09,5,43,26
2017-02-09,1,28,69
2017-02-09,7,31,29
2017-02-09,8,3,35
2017-02-09,8,16,30
2017-02-09,10,31,61
2017-02-09,8,34,19
2017-02-09,3,46,45
2017-02-09,6,43,41
2017-02-09,1,3,30
2017-02-09,10,30,34
2017-02-09,10,8,78
2017-02-09,3,30,21
2017-02-09,2,3,44
2017-02-09,2,37,38
2017-02-09,7,26,16
2017-02-09,10,36,90
2017-02-09,6,14,32
2017-02-09,8,32,51
2017-02-09,7,19,17
2017-02-09,1,37,27
2017-02-09,4,29,61
2017-02-09,1,33,61
2017-02-09,5,44,20
2017-02-09,4,9,47
2017-02-09,1,15,62
2017-02-09,9,34,26
2017-02-09,5,21,24
2017-02-09,2,32,49
2017-02-09,9,8,75
2017-02-09,4,30,27
2017-02-09,2,47,25
2017-02-09,8,46,65
2017-02-09,6,45,47
2017-02-09,4,16,32
2017-02-09,10,4,22
2017-02-09,8,1,25
2017-02-09,3,7,55
2017-02-09,1,8,60
2017-02-09,5,29,50
2017-02-09,1,4,8
2017-02-09,8,36,77
2017-02-09,10,26,36
2017-02-09,2,27,27
2017-02-09,9,17,28
2017-02-09,5,33,45
2017-02-09,6,30,19
2017-02-09,7,39,20
2017-02-09,9,36,69
2017-02-09,1,6,52
2017-02-09,3,15,84
2017-02-09,9,13,69
2017-02-09,1,20,46
2017-02-09,10,47,17
2017-02-09,10,7,45
2017-02-09,4,17,31
2017-02-09,7,6,42
2017-02-09,4,11,66
2017-02-09,3,42,37
2017-02-09,2,35,76
2017-02-09,3,41,22
2017-02-09,2,45,93
2017-02-09,9,28,84
2017-02-09,10,25,69
2017-02-09,7,9,26
2017-02-09,4,26,38
2017-02-09,6,46,42
2017-02-09,3,10,85
2017-02-09,7,42,23
2017-02-09,10,43,53
2017-02-09,9,5,15
2017-02-09,9,24,49
2017-02-09,8,7,61
2017-02-09,10,28,75
2017-02-09,9,16,21
2017-02-09,4,46,64
2017-02-09,2,50,74
2017-02-09,3,39,36
2017-02-09,1,10,54
2017-02-09,8,37,37
2017-02-09,8,15,74
2017-02-09,4,31,43
2017-02-09,5,10,48
2017-02-09,3,48,41
2017-02-09,6,12,48
2017-02-09,7,1,12
2017-02-09,7,34,26
2017-02-09,5,14,39
2017-02-09,5,49,19
2017-02-09,4,48,46
2017-02-09,9,32,40
2017-02-09,10,50,61
2017-02-09,7,4,13
2017-02-09,1,39,28
2017-02-09,3,31,44
2017-02-09,2,43,44
2017-02-09,2,33,75
2017-02-09,4,3,26
2017-02-09,6,20,22
2017-02-09,7,29,35
2017-02-09,2,17,30
2017-02-09,9,50,56
2017-02-09,7,22,54
2017-02-09,2,18,84
2017-02-09,2,42,53
2017-02-09,9,41,14
2017-02-09,5,19,34
2017-02-09,1,22,51
2017-02-09,5,28,50
2017-02-09,5,26,33
2017-02-09,7,28,60
2017-02-09,9,47,19
2017-02-09,2,29,82
2017-02-09,4,36,57
2017-02-09,9,6,55
2017-02-09,9,31,57
2017-02-09,8,49,31
2017-02-09,5,5,12
2017-02-09,1,1,16
2017-02-09,2,12,78
2017-02-09,8,13,97
2017-02-09,8,9,64
2017-02-09,10,44,29
2017-02-09,8,20,51
2017-02-09,5,11,43
2017-02-09,10,37,34
2017-02-09,8,27,24
2017-02-09,1,41,15
2017-02-09,2,9,50
2017-02-09,7,5,17
2017-02-09,5,30,29
2017-02-09,8,47,26
2017-02-09,9,40,26
2017-02-09,8,19,41
2017-02-09,10,6,49
2017-02-09,2,2,62
2017-02-09,6,31,40
2017-02-09,2,25,79
2017-02-09,6,23,20
2017-02-09,9,19,45
2017-02-09,6,27,18
2017-02-09,6,40,14
2017-02-09,4,38,61
2017-02-09,2,16,26
2017-02-09,4,32,34
2017-02-09,6,41,7
2017-02-09,7,15,43
2017-02-09,5,25,35
2017-02-09,6,8,41
2017-02-09,7,13,45
2017-02-09,6,19,23
2017-02-09,6,1,13
2017-02-09,3,28,80
2017-02-09,2,34,29
2017-02-09,5,7,44
2017-02-09,4,43,46
2017-02-09,6,22,44
2017-02-09,4,23,26
2017-02-09,6,39,22
2017-02-09,9,14,54
2017-02-09,4,34,25
2017-02-09,4,18,84
2017-02-09,10,11,67
2017-02-09,2,22,87
2017-02-09,7,14,38
2017-02-09,1,9,29
2017-02-09,6,15,53
2017-02-09,4,4,19
2017-02-09,6,16,17
2017-02-09,3,16,21
2017-02-09,8,48,39
2017-02-09,8,5,20
2017-02-09,7,49,13
2017-02-09,1,7,46
2017-02-09,3,23,25
2017-02-09,10,32,41
2017-02-09,7,50,47
2017-02-09,7,24,34
2017-02-09,6,6,33
2017-02-09,9,30,41
2017-02-09,5,8,36
2017-02-09,3,50,64
2017-02-09,7,30,29
2017-02-09,1,2,39
2017-02-09,4,12,41
2017-02-09,8,38,80
2017-02-09,4,20,45
2017-02-09,6,50,42
2017-02-09,8,42,50
2017-02-09,5,39,24
2017-02-09,9,4,23
2017-02-09,9,12,59
2017-02-09,4,40,18
2017-02-09,10,5,17
2017-02-09,6,32,28
2017-02-09,6,21,25
2017-02-09,2,14,62
2017-02-09,5,12,36
2017-02-09,4,42,35
2017-02-09,1,13,68
2017-02-09,4,41,16
2017-02-09,8,10,80
2017-02-09,1,47,14
2017-02-09,1,35,49
2017-02-09,3,34,30
2017-02-09,8,29,73
2017-02-09,2,21,47
2017-02-09,10,14,58
2017-02-09,2,11,62
2017-02-09,9,9,41
2017-02-09,9,26,41
2017-02-09,4,39,38
2017-02-09,9,37,29
2017-02-09,5,31,48
2017-02-09,5,17,17
2017-02-09,2,8,74
2017-02-09,10,2,57
2017-02-09,1,11,65
2017-02-09,5,50,41
2017-02-09,7,16,21
2017-02-09,3,24,54
2017-02-09,6,33,35
2017-02-09,9,44,34
2017-02-09,5,45,61
2017-02-09,3,37,35
2017-02-09,7,8,53
2017-02-09,10,39,52
2017-02-09,3,1,24
2017-02-09,9,27,17
2017-02-09,2,13,77
2017-02-09,2,39,38
2017-02-09,3,43,44
2017-02-09,4,19,42
2017-02-09,9,2,49
2017-02-09,8,12,75
2017-02-09,3,35,74
2017-02-10,6,23,33
2017-02-10,2,26,59
2017-02-10,9,18,78
2017-02-10,8,32,47
2017-02-10,10,6,52
2017-02-10,1,12,49
2017-02-10,6,28,54
2017-02-10,8,47,21
2017-02-10,7,49,10
2017-02-10,2,1,28
2017-02-10,9,13,101
2017-02-10,5,41,20
2017-02-10,10,9,57
2017-02-10,6,40,17
2017-02-10,7,17,18
2017-02-10,10,13,100
2017-02-10,1,3,37
2017-02-10,6,43,37
2017-02-10,7,4,10
2017-02-10,4,35,71
2017-02-10,3,14,65
2017-02-10,5,31,40
2017-02-10,9,2,51
2017-02-10,7,48,35
2017-02-10,6,35,41
2017-02-10,2,11,86
2017-02-10,7,33,43
2017-02-10,6,14,35
2017-02-10,6,47,12
2017-02-10,7,43,30
2017-02-10,7,23,17
2017-02-10,3,24,60
2017-02-10,2,41,31
2017-02-10,2,14,64
2017-02-10,4,34,28
2017-02-10,3,20,50
2017-02-10,1,24,56
2017-02-10,3,42,35
2017-02-10,3,6,58
2017-02-10,3,35,66
2017-02-10,4,19,30
2017-02-10,2,24,78
2017-02-10,9,9,48
2017-02-10,4,24,64
2017-02-10,10,2,59
2017-02-10,1,27,14
2017-02-10,6,44,15
2017-02-10,8,50,76
2017-02-10,6,20,34
2017-02-10,7,44,16
2017-02-10,6,49,21
2017-02-10,8,17,35
2017-02-10,5,9,31
2017-02-10,2,6,67
2017-02-10,8,2,60
2017-02-10,10,49,33
2017-02-10,3,50,60
2017-02-10,7,14,37
2017-02-10,7,40,12
2017-02-10,10,28,76
2017-02-10,5,39,25
2017-02-10,5,20,39
2017-02-10,4,14,53
2017-02-10,10,5,18
2017-02-10,10,23,28
2017-02-10,1,46,43
2017-02-10,4,42,44
2017-02-10,8,33,65
2017-02-10,9,45,78
2017-02-10,8,48,73
2017-02-10,1,7,42
2017-02-10,7,38,45
2017-02-10,3,11,70
2017-02-10,5,40,19
2017-02-10,10,45,94
2017-02-10,5,28,69
2017-02-10,7,28,52
2017-02-10,9,6,51
2017-02-10,8,46,75
2017-02-10,6,39,26
2017-02-10,2,32,37
2017-02-10,8,13,92
2017-02-10,4,9,39
2017-02-10,8,9,64
2017-02-10,10,37,31
2017-02-10,6,1,15
2017-02-10,9,36,72
2017-02-10,7,5,13
2017-02-10,5,37,19
2017-02-10,9,28,78
2017-02-10,6,9,36
2017-02-10,9,23,30
2017-02-10,7,9,29
2017-02-10,7,47,11
2017-02-10,10,17,37
2017-02-10,1,29,64
2017-02-10,1,4,20
2017-02-10,7,32,33
2017-02-10,6,4,11
2017-02-10,8,28,105
2017-02-10,8,23,34
2017-02-10,3,38,85
2017-02-10,4,28,79
2017-02-10,3,9,52
2017-02-10,5,24,47
2017-02-10,4,31,57
2017-02-10,5,35,46
2017-02-10,3,31,58
2017-02-10,5,14,46
2017-02-10,1,14,44
2017-02-10,4,20,46
2017-02-10,1,18,75
2017-02-10,2,12,79
2017-02-10,2,27,21
2017-02-10,8,36,94
2017-02-10,2,42,41
2017-02-10,9,17,24
2017-02-10,5,32,34
2017-02-10,4,43,52
2017-02-10,8,35,62
2017-02-10,2,23,46
2017-02-10,5,49,11
2017-02-10,9,32,29
2017-02-10,5,4,15
2017-02-10,1,39,43
2017-02-10,8,44,35
2017-02-10,1,6,45
2017-02-10,10,47,18
2017-02-10,7,6,27
2017-02-10,8,22,87
2017-02-10,4,38,70
2017-02-10,4,26,36
2017-02-10,7,15,46
2017-02-10,5,44,19
2017-02-10,1,33,53
2017-02-10,9,3,43
2017-02-10,4,50,48
2017-02-10,6,22,58
2017-02-10,7,12,44
2017-02-10,8,24,62
2017-02-10,10,26,54
2017-02-10,3,7,55
2017-02-10,1,16,28
2017-02-10,1,50,43
2017-02-10,1,19,34
2017-02-10,7,37,18
2017-02-10,7,19,19
2017-02-10,5,33,46
2017-02-10,1,15,74
2017-02-10,4,44,26
2017-02-10,6,8,52
2017-02-10,7,36,38
2017-02-10,3,41,27
2017-02-10,10,43,51
2017-02-10,2,4,23
2017-02-10,4,37,30
2017-02-10,1,43,40
2017-02-10,10,36,91
2017-02-10,2,37,35
2017-02-10,10,30,39
2017-02-10,1,37,19
2017-02-10,2,17,42
2017-02-10,7,22,51
2017-02-10,3,46,56
2017-02-10,5,43,31
2017-02-10,1,8,56
2017-02-10,4,16,14
2017-02-10,9,41,19
2017-02-10,2,15,100
2017-02-10,2,5,22
2017-02-10,5,21,32
2017-02-10,2,45,91
2017-02-10,1,28,59
2017-02-10,3,8,80
2017-02-10,6,30,27
2017-02-10,2,3,41
2017-02-10,9,34,22
2017-02-10,6,46,48
2017-02-10,5,10,61
2017-02-10,8,3,32
2017-02-10,7,31,28
2017-02-10,8,37,37
2017-02-10,7,46,31
2017-02-10,5,46,48
2017-02-10,8,18,96
2017-02-10,10,8,85
2017-02-10,8,39,36
2017-02-10,3,47,23
2017-02-10,3,30,49
2017-02-10,6,41,14
2017-02-10,4,8,59
2017-02-10,5,27,16
2017-02-10,9,4,15
2017-02-10,6,32,39
2017-02-10,1,47,19
2017-02-10,5,5,13
2017-02-10,5,16,20
2017-02-10,1,9,63
2017-02-10,9,40,34
2017-02-10,9,10,68
2017-02-10,3,23,23
2017-02-10,8,15,104
2017-02-10,3,36,68
2017-02-10,7,24,50
2017-02-10,3,34,28
2017-02-10,4,25,77
2017-02-10,5,50,44
2017-02-10,10,16,26
2017-02-10,10,11,78
2017-02-10,10,14,64
2017-02-10,9,50,65
2017-02-10,10,1,24
2017-02-10,4,30,36
2017-02-10,6,10,46
2017-02-10,7,25,51
2017-02-10,5,26,33
2017-02-10,9,37,25
2017-02-10,10,10,58
2017-02-10,4,3,40
2017-02-10,3,2,68
2017-02-10,5,17,20
2017-02-10,5,18,73
2017-02-10,2,28,110
2017-02-10,3,12,71
2017-02-10,9,21,35
2017-02-10,8,29,75
2017-02-10,2,25,81
2017-02-10,10,3,41
2017-02-10,9,20,54
2017-02-10,1,41,17
2017-02-10,1,38,60
2017-02-10,8,16,26
2017-02-10,10,29,77
2017-02-10,8,27,23
2017-02-10,2,10,75
2017-02-10,10,31,53
2017-02-10,5,11,59
2017-02-10,9,19,37
2017-02-10,8,43,62
2017-02-10,1,23,23
2017-02-10,7,45,48
2017-02-10,10,38,87
2017-02-10,6,42,24
2017-02-10,9,5,20
2017-02-10,10,7,57
2017-02-10,5,7,35
2017-02-10,3,22,91
2017-02-10,1,31,51
2017-02-10,5,48,35
2017-02-10,8,7,74
2017-02-10,3,29,78
2017-02-10,9,33,66
2017-02-10,8,26,63
2017-02-10,7,26,45
2017-02-10,8,34,31
2017-02-10,7,41,16
2017-02-10,6,13,51
2017-02-10,8,21,54
2017-02-10,5,34,16
2017-02-10,1,44,27
2017-02-10,10,24,69
2017-02-10,7,3,22
2017-02-10,3,48,57
2017-02-10,2,36,67
2017-02-10,3,27,34
2017-02-10,3,39,52
2017-02-10,9,31,47
2017-02-10,4,15,68
2017-02-10,4,41,21
2017-02-10,8,38,83
2017-02-10,3,18,90
2017-02-10,4,33,83
2017-02-10,2,38,73
2017-02-10,1,35,49
2017-02-10,4,12,63
2017-02-10,10,33,81
2017-02-10,1,22,72
2017-02-10,1,30,33
2017-02-10,10,22,83
2017-02-10,9,46,56
2017-02-10,2,8,103
2017-02-10,5,47,17
2017-02-10,5,6,44
2017-02-10,2,16,34
2017-02-10,1,32,40
2017-02-10,9,48,59
2017-02-10,6,15,61
2017-02-10,4,4,20
2017-02-10,2,39,55
2017-02-10,2,49,45
2017-02-10,10,20,47
2017-02-10,3,43,48
2017-02-10,3,45,79
2017-02-10,5,25,52
2017-02-10,3,17,39
2017-02-10,1,21,33
2017-02-10,2,22,91
2017-02-10,1,48,42
2017-02-10,8,49,35
2017-02-10,3,3,31
2017-02-10,9,11,63
2017-02-10,10,32,44
2017-02-10,10,35,64
2017-02-10,6,48,50
2017-02-10,2,33,70
2017-02-10,9,12,80
2017-02-10,5,15,65
2017-02-10,1,1,16
2017-02-10,3,13,94
2017-02-10,6,36,42
2017-02-10,10,19,44
2017-02-10,2,2,68
2017-02-10,6,27,17
2017-02-10,9,22,64
2017-02-10,8,42,37
2017-02-10,2,40,34
2017-02-10,6,26,27
2017-02-10,8,8,86
2017-02-10,5,2,38
2017-02-10,10,27,17
2017-02-10,2,44,24
2017-02-10,10,44,29
2017-02-10,4,2,53
2017-02-10,4,1,15
2017-02-10,6,29,55
2017-02-10,8,19,41
2017-02-10,1,25,64
2017-02-10,10,39,43
2017-02-10,4,13,78
2017-02-10,4,7,52
2017-02-10,9,26,49
2017-02-10,9,16,35
