date,store,item,sales
2017-09-05,7,44,28
2017-09-05,10,27,29
2017-09-05,9,43,44
2017-09-05,5,46,50
2017-09-05,8,12,106
2017-09-05,3,21,62
2017-09-05,9,5,29
2017-09-05,6,18,72
2017-09-05,8,29,71
2017-09-05,4,12,81
2017-09-05,10,32,53
2017-09-05,9,22,108
2017-09-05,8,50,95
2017-09-05,6,21,42
2017-09-05,9,20,57
2017-09-05,9,4,24
2017-09-05,10,7,55
2017-09-05,7,26,27
2017-09-05,3,36,99
2017-09-05,7,18,72
2017-09-05,10,29,85
2017-09-05,4,45,95
2017-09-05,1,29,66
2017-09-05,5,31,59
2017-09-05,4,5,23
2017-09-06,4,16,27
2017-09-06,5,7,51
2017-09-06,2,41,31
2017-09-06,7,47,19
2017-09-06,4,44,27
2017-09-06,8,19,65
2017-09-06,5,28,76
2017-09-06,2,5,29
2017-09-06,2,1,29
2017-09-06,3,26,62
2017-09-06,7,8,63
2017-09-06,6,20,38
2017-09-06,1,9,65
2017-09-06,1,31,55
2017-09-06,4,36,83
2017-09-06,8,36,100
2017-09-06,4,12,77
2017-09-06,6,7,45
2017-09-06,7,26,39
2017-09-06,4,31,66
2017-09-06,2,27,28
2017-09-06,10,23,34
2017-09-06,1,29,76
2017-09-06,3,44,28
2017-09-06,9,26,51
2017-09-06,10,38,90
2017-09-06,1,28,65
2017-09-06,9,27,19
2017-09-06,10,24,72
2017-09-06,3,10,87
2017-09-06,6,34,17
2017-09-06,5,11,53
2017-09-06,5,10,73
2017-09-06,6,4,15
2017-09-06,5,20,39
2017-09-06,9,6,61
2017-09-06,9,15,110
2017-09-06,4,29,67
2017-09-06,7,12,55
2017-09-06,8,21,52
2017-09-06,8,44,44
2017-09-06,8,24,84
2017-09-06,10,7,68
2017-09-06,3,41,28
2017-09-06,6,50,54
2017-09-06,4,20,60
2017-09-06,1,38,92
2017-09-06,2,18,130
2017-09-06,8,39,54
2017-09-06,3,45,95
2017-09-06,8,48,79
2017-09-06,8,13,87
2017-09-06,10,45,107
2017-09-06,2,37,32
2017-09-06,10,29,84
2017-09-06,6,33,56
2017-09-06,7,31,32
2017-09-06,8,30,57
2017-09-06,3,37,34
2017-09-06,10,28,85
2017-09-06,4,18,104
2017-09-06,6,32,29
2017-09-06,7,11,48
2017-09-06,7,3,29
2017-09-06,1,18,93
2017-09-06,4,4,24
2017-09-06,10,43,69
2017-09-06,2,34,30
2017-09-06,4,25,93
2017-09-06,10,2,73
2017-09-06,9,43,56
2017-09-06,2,29,106
2017-09-06,5,4,19
2017-09-06,6,9,38
2017-09-06,2,31,78
2017-09-06,4,21,46
2017-09-06,7,22,65
2017-09-06,6,48,43
2017-09-06,10,32,52
2017-09-06,6,21,37
2017-09-06,6,40,26
2017-09-06,5,22,72
2017-09-06,8,12,86
2017-09-06,7,46,55
2017-09-06,6,39,31
2017-09-06,5,31,59
2017-09-06,1,2,69
2017-09-06,4,1,20
2017-09-06,7,43,33
2017-09-06,1,22,75
2017-09-06,6,47,16
2017-09-06,9,4,31
2017-09-06,5,41,19
2017-09-06,2,42,54
2017-09-06,1,35,51
2017-09-06,5,30,34
2017-09-06,2,4,21
2017-09-06,2,32,56
2017-09-06,3,15,103
2017-09-06,7,30,36
2017-09-06,7,28,62
2017-09-06,2,3,48
2017-09-06,5,32,27
2017-09-06,8,6,65
2017-09-06,10,41,20
2017-09-06,10,26,56
2017-09-06,3,49,35
2017-09-06,8,29,87
2017-09-06,8,50,83
2017-09-06,1,42,43
2017-09-06,2,33,111
2017-09-06,10,36,81
2017-09-06,4,39,62
2017-09-06,6,10,66
2017-09-06,3,43,56
2017-09-06,4,37,38
2017-09-06,1,15,79
2017-09-06,9,34,21
2017-09-06,10,15,92
2017-09-06,10,14,66
2017-09-06,1,48,50
2017-09-06,4,19,54
2017-09-06,2,10,105
2017-09-06,2,28,122
2017-09-06,3,5,16
2017-09-06,4,14,73
2017-09-06,9,33,70
2017-09-06,7,38,52
2017-09-06,9,9,66
2017-09-06,10,13,87
2017-09-06,8,7,76
2017-09-06,3,13,118
2017-09-06,6,2,36
2017-09-06,9,16,24
2017-09-06,10,16,36
2017-09-06,9,25,111
2017-09-06,3,50,94
2017-09-06,10,31,75
2017-09-06,3,24,87
2017-09-06,3,2,69
2017-09-06,7,10,63
2017-09-06,4,9,60
2017-09-06,10,39,48
2017-09-06,9,11,95
2017-09-06,3,38,95
2017-09-06,10,34,22
2017-09-06,5,18,72
2017-09-06,1,13,57
2017-09-06,5,42,26
2017-09-06,1,7,50
2017-09-06,3,35,70
2017-09-06,5,37,24
2017-09-06,4,26,58
2017-09-06,6,30,37
2017-09-06,2,40,37
2017-09-06,10,44,45
2017-09-06,5,25,86
2017-09-06,2,17,48
2017-09-06,7,17,17
2017-09-06,4,2,69
2017-09-06,8,33,73
2017-09-06,1,11,77
2017-09-06,7,32,29
2017-09-06,8,22,102
2017-09-06,5,15,64
2017-09-06,3,9,73
2017-09-06,3,23,50
2017-09-06,10,5,28
2017-09-06,1,6,54
2017-09-06,1,3,51
2017-09-06,9,21,51
2017-09-06,4,17,43
2017-09-06,4,38,93
2017-09-06,7,42,23
2017-09-06,10,50,79
2017-09-06,6,22,66
2017-09-06,6,24,69
2017-09-06,8,46,83
2017-09-06,6,36,55
2017-09-06,9,35,91
2017-09-06,7,15,56
2017-09-06,8,42,46
2017-09-06,6,1,18
2017-09-06,4,30,59
2017-09-06,7,35,57
2017-09-06,5,24,55
2017-09-06,6,42,28
2017-09-06,2,38,97
2017-09-06,9,29,75
2017-09-06,8,5,22
2017-09-06,7,21,36
2017-09-06,10,47,20
2017-09-06,3,42,50
2017-09-06,7,2,56
2017-09-06,2,20,84
2017-09-06,4,42,42
2017-09-06,5,12,63
2017-09-06,8,31,74
2017-09-06,1,23,29
2017-09-06,9,40,31
2017-09-06,9,42,41
2017-09-06,2,48,61
2017-09-06,8,37,39
2017-09-06,8,32,58
2017-09-06,3,32,55
2017-09-06,3,48,60
2017-09-06,6,35,44
2017-09-06,2,25,122
2017-09-06,5,5,20
2017-09-06,5,1,22
2017-09-06,9,10,101
2017-09-06,4,40,36
2017-09-06,9,23,24
2017-09-06,8,25,136
2017-09-06,6,6,41
2017-09-06,7,48,35
2017-09-06,1,44,31
2017-09-06,2,15,118
2017-09-06,4,34,26
2017-09-06,6,26,36
2017-09-06,10,20,73
2017-09-06,1,45,73
2017-09-06,10,6,90
2017-09-06,5,17,22
2017-09-06,9,31,75
2017-09-06,2,13,125
2017-09-06,6,49,20
2017-09-06,10,1,24
2017-09-06,6,31,63
2017-09-06,1,30,41
2017-09-06,3,3,40
2017-09-06,1,14,52
2017-09-06,8,47,33
2017-09-06,7,29,56
2017-09-06,7,13,53
2017-09-06,8,34,28
2017-09-06,1,8,71
2017-09-06,6,44,21
2017-09-06,4,48,65
2017-09-06,9,36,96
2017-09-06,3,25,111
2017-09-06,8,23,39
2017-09-06,6,43,36
2017-09-06,7,9,36
2017-09-06,4,45,95
2017-09-06,10,49,40
2017-09-06,7,20,28
2017-09-06,7,24,53
2017-09-06,3,4,23
2017-09-06,5,35,59
2017-09-06,8,3,44
2017-09-06,4,7,60
2017-09-06,9,45,106
2017-09-06,9,30,40
2017-09-06,7,41,17
2017-09-06,7,36,72
2017-09-06,5,47,16
2017-09-06,7,40,16
2017-09-06,4,13,89
2017-09-06,10,25,104
2017-09-06,3,19,50
2017-09-06,2,43,84
2017-09-06,9,41,35
2017-09-06,9,47,31
2017-09-06,10,10,93
2017-09-06,3,39,48
2017-09-06,3,1,24
2017-09-06,7,27,18
2017-09-06,1,20,35
2017-09-06,5,49,27
2017-09-06,2,36,112
2017-09-06,8,45,113
2017-09-06,1,39,42
2017-09-06,8,43,69
2017-09-06,7,39,32
2017-09-06,6,15,73
2017-09-06,10,4,15
2017-09-06,5,39,48
2017-09-06,5,46,48
2017-09-06,10,3,55
2017-09-06,7,37,32
2017-09-06,4,3,30
2017-09-06,7,45,60
2017-09-06,9,19,57
2017-09-06,2,47,23
2017-09-06,4,10,72
2017-09-06,5,38,72
2017-09-06,1,50,59
2017-09-06,9,46,55
2017-09-06,9,28,108
2017-09-06,2,26,67
2017-09-06,1,32,41
2017-09-06,10,33,90
2017-09-06,9,38,79
2017-09-06,3,34,33
2017-09-06,5,2,48
2017-09-06,9,32,39
2017-09-06,8,2,77
2017-09-06,5,33,53
2017-09-06,6,38,64
2017-09-06,7,6,29
2017-09-06,8,15,126
2017-09-06,1,37,25
2017-09-06,5,45,69
2017-09-06,2,7,77
2017-09-06,10,22,107
2017-09-06,2,22,126
2017-09-06,7,50,56
2017-09-06,6,28,64
2017-09-06,1,41,25
2017-09-06,7,14,39
2017-09-06,7,23,23
2017-09-06,1,5,19
2017-09-06,1,43,54
2017-09-06,3,18,108
2017-09-06,6,27,22
2017-09-06,5,43,51
2017-09-06,3,33,95
2017-09-06,6,8,64
2017-09-06,4,35,62
2017-09-06,6,46,43
2017-09-06,5,48,42
2017-09-06,6,45,65
2017-09-06,2,21,56
2017-09-06,5,29,59
2017-09-06,10,40,31
2017-09-06,1,34,26
2017-09-06,6,19,22
2017-09-06,2,44,43
2017-09-06,2,23,45
2017-09-06,6,11,65
2017-09-06,5,44,25
2017-09-06,10,8,94
2017-09-06,9,2,76
2017-09-06,9,44,38
2017-09-06,5,40,27
2017-09-06,4,43,54
2017-09-06,1,24,68
2017-09-06,1,40,31
2017-09-06,9,14,66
2017-09-06,3,21,53
2017-09-06,2,11,100
2017-09-06,5,50,62
2017-09-06,9,5,22
2017-09-06,7,16,21
2017-09-06,8,49,31
2017-09-06,3,29,90
2017-09-06,9,22,98
2017-09-06,8,18,104
2017-09-06,4,5,23
2017-09-06,6,18,77
2017-09-06,9,17,36
2017-09-06,4,41,23
2017-09-06,3,8,113
2017-09-06,8,8,100
2017-09-06,7,18,63
2017-09-06,5,21,33
2017-09-06,3,22,86
2017-09-06,1,25,80
2017-09-06,8,40,41
2017-09-06,7,4,21
2017-09-06,5,3,32
2017-09-06,8,16,34
2017-09-06,6,23,27
2017-09-06,8,41,23
2017-09-06,3,47,24
2017-09-06,7,44,18
2017-09-06,4,49,32
2017-09-06,5,19,36
2017-09-06,3,28,107
2017-09-06,3,36,80
2017-09-06,5,34,21
2017-09-06,2,30,60
2017-09-06,8,4,31
2017-09-06,8,26,66
2017-09-06,4,6,74
2017-09-06,9,24,82
2017-09-06,6,3,39
2017-09-06,3,11,94
2017-09-06,4,24,73
2017-09-06,8,35,65
2017-09-06,10,37,37
2017-09-06,7,5,15
2017-09-06,3,30,52
2017-09-06,9,48,57
2017-09-06,4,46,63
2017-09-06,1,10,70
2017-09-06,4,23,39
2017-09-06,5,6,63
2017-09-06,5,9,45
2017-09-06,2,46,94
2017-09-06,1,19,33
2017-09-06,6,13,64
2017-09-06,6,12,68
2017-09-06,4,27,31
2017-09-06,2,50,99
2017-09-06,5,26,44
2017-09-06,8,28,109
2017-09-06,2,8,105
2017-09-06,2,2,91
2017-09-06,10,42,44
2017-09-06,1,33,77
2017-09-06,10,12,91
2017-09-06,10,9,64
2017-09-06,9,12,80
2017-09-06,7,7,60
2017-09-06,2,19,54
2017-09-06,1,46,57
2017-09-06,8,17,41
2017-09-06,1,47,28
2017-09-06,2,35,102
2017-09-06,10,35,67
2017-09-06,4,33,86
2017-09-06,3,6,76
2017-09-06,6,5,9
2017-09-06,1,49,37
2017-09-06,6,14,63
2017-09-06,2,24,108
2017-09-06,2,12,98
2017-09-06,7,25,61
2017-09-06,8,38,118
2017-09-06,7,49,24
2017-09-06,7,19,26
2017-09-06,4,15,101
2017-09-06,6,29,47
2017-09-06,2,45,121
2017-09-06,9,37,33
2017-09-06,1,17,33
2017-09-06,3,46,72
2017-09-06,10,48,71
2017-09-06,5,8,72
2017-09-06,4,22,96
2017-09-06,3,27,27
2017-09-06,4,50,80
2017-09-06,5,27,17
2017-09-06,2,9,69
2017-09-06,10,27,37
2017-09-06,9,20,61
2017-09-06,5,14,59
2017-09-06,3,31,69
2017-09-06,9,18,103
2017-09-06,4,28,88
2017-09-06,10,18,102
2017-09-06,6,41,15
2017-09-06,3,40,46
2017-09-06,3,12,68
2017-09-06,1,21,56
2017-09-06,4,8,83
2017-09-06,10,19,50
2017-09-06,2,6,81
2017-09-06,9,8,98
2017-09-06,5,13,67
2017-09-06,10,46,84
2017-09-06,6,37,19
2017-09-06,9,50,60
2017-09-06,1,16,18
2017-09-06,1,27,16
2017-09-06,9,39,34
2017-09-06,7,34,21
2017-09-06,8,20,70
2017-09-06,3,14,58
2017-09-06,1,1,24
2017-09-06,1,12,63
2017-09-06,4,11,87
2017-09-06,1,26,48
2017-09-06,10,30,48
2017-09-06,3,16,33
2017-09-06,7,1,17
2017-09-06,8,1,32
2017-09-06,2,49,47
2017-09-06,5,36,53
2017-09-06,9,7,50
2017-09-06,9,13,98
2017-09-06,8,11,100
2017-09-06,9,1,22
2017-09-06,2,14,79
2017-09-06,9,3,45
2017-09-06,3,7,75
2017-09-06,5,16,22
2017-09-06,4,47,16
2017-09-06,8,27,31
2017-09-06,1,4,21
2017-09-06,2,39,60
2017-09-06,3,20,58
2017-09-06,8,9,86
2017-09-06,4,32,37
2017-09-06,10,17,41
2017-09-06,8,14,84
2017-09-06,6,25,74
2017-09-06,6,16,22
2017-09-06,1,36,81
2017-09-06,3,17,47
2017-09-06,10,11,90
2017-09-06,9,49,42
2017-09-06,2,16,47
2017-09-06,10,21,37
2017-09-06,5,23,25
2017-09-06,7,33,64
2017-09-06,6,17,35
2017-09-06,8,10,111
2017-09-07,1,36,94
2017-09-07,9,47,26
2017-09-07,8,2,77
2017-09-07,5,48,53
2017-09-07,6,35,46
2017-09-07,7,7,57
2017-09-07,2,12,112
2017-09-07,8,44,49
2017-09-07,6,5,15
2017-09-07,3,12,107
2017-09-07,3,9,71
2017-09-07,7,15,74
2017-09-07,4,40,43
2017-09-07,7,10,69
2017-09-07,4,14,68
2017-09-07,10,44,37
2017-09-07,1,34,21
2017-09-07,6,19,40
2017-09-07,2,23,27
2017-09-07,6,30,32
2017-09-07,6,27,25
2017-09-07,1,15,91
2017-09-07,1,17,38
2017-09-07,4,12,81
2017-09-07,1,26,43
2017-09-07,10,50,78
2017-09-07,9,25,99
2017-09-07,7,46,48
2017-09-07,10,28,108
2017-09-07,9,40,36
2017-09-07,9,48,60
2017-09-07,7,2,54
2017-09-07,9,17,39
2017-09-07,10,19,69
2017-09-07,2,16,46
2017-09-07,8,49,46
2017-09-07,5,38,61
2017-09-07,8,39,59
2017-09-07,8,23,39
2017-09-07,8,31,103
2017-09-07,3,14,87
2017-09-07,2,2,86
2017-09-07,10,38,106
2017-09-07,5,35,53
2017-09-07,1,23,31
2017-09-07,9,43,69
2017-09-07,4,47,33
2017-09-07,8,32,53
2017-09-07,7,27,13
2017-09-07,10,33,92
2017-09-07,8,1,23
2017-09-07,9,23,36
2017-09-07,1,29,80
2017-09-07,6,10,64
2017-09-07,2,9,75
2017-09-07,7,44,27
2017-09-07,9,28,99
2017-09-07,9,36,102
2017-09-07,8,25,110
2017-09-07,2,4,29
2017-09-07,7,50,43
2017-09-07,6,41,17
2017-09-07,3,4,27
2017-09-07,10,23,40
2017-09-07,6,21,37
2017-09-07,4,4,26
2017-09-07,10,25,89
2017-09-07,7,16,20
2017-09-07,5,6,52
2017-09-07,6,44,24
2017-09-07,4,19,49
2017-09-07,2,3,48
2017-09-07,5,32,40
2017-09-07,5,24,67
2017-09-07,8,37,41
2017-09-07,8,5,31
2017-09-07,3,48,65
2017-09-07,6,26,36
2017-09-07,2,25,105
2017-09-07,7,35,58
2017-09-07,1,11,60
2017-09-07,2,40,41
2017-09-07,5,37,28
2017-09-07,8,42,52
2017-09-07,1,38,85
2017-09-07,7,42,24
2017-09-07,2,27,36
2017-09-07,7,11,70
2017-09-07,7,3,25
2017-09-07,8,13,90
2017-09-07,7,47,27
2017-09-07,4,31,67
2017-09-07,7,8,64
2017-09-07,9,6,80
2017-09-07,6,33,59
2017-09-07,6,34,16
2017-09-07,6,20,38
2017-09-07,2,5,25
2017-09-07,6,14,56
2017-09-07,2,45,108
2017-09-07,1,35,78
2017-09-07,6,29,78
2017-09-07,6,40,44
2017-09-07,1,13,101
2017-09-07,5,17,28
2017-09-07,4,50,86
2017-09-07,10,6,79
2017-09-07,2,1,33
2017-09-07,2,18,127
2017-09-07,6,50,57
2017-09-07,1,28,93
2017-09-07,3,41,29
2017-09-07,5,28,78
2017-09-07,3,44,39
2017-09-07,9,21,45
2017-09-07,1,6,48
2017-09-07,7,17,22
2017-09-07,4,2,74
2017-09-07,10,20,83
2017-09-07,7,21,35
2017-09-07,9,42,39
2017-09-07,2,32,62
2017-09-07,1,42,34
2017-09-07,6,48,45
2017-09-07,2,33,103
2017-09-07,3,38,104
2017-09-07,7,38,60
2017-09-07,2,10,115
2017-09-07,10,15,119
2017-09-07,4,37,23
2017-09-07,1,48,56
2017-09-07,10,39,62
2017-09-07,10,16,39
2017-09-07,7,43,45
2017-09-07,7,19,22
2017-09-07,2,6,76
2017-09-07,9,18,107
2017-09-07,1,41,18
2017-09-07,2,44,50
2017-09-07,2,21,62
2017-09-07,5,29,68
2017-09-07,5,45,82
2017-09-07,6,45,71
2017-09-07,2,22,127
2017-09-07,6,28,68
2017-09-07,9,44,39
2017-09-07,8,40,39
2017-09-07,4,41,36
2017-09-07,9,14,64
2017-09-07,5,46,39
2017-09-07,4,45,112
2017-09-07,4,7,59
2017-09-07,9,30,55
2017-09-07,3,19,65
2017-09-07,9,46,68
2017-09-07,9,38,93
2017-09-07,7,37,25
2017-09-07,10,10,102
2017-09-07,8,43,71
2017-09-07,1,16,29
2017-09-07,9,3,41
2017-09-07,2,49,51
2017-09-07,7,33,66
2017-09-07,9,49,38
2017-09-07,2,50,101
2017-09-07,2,35,106
2017-09-07,7,23,23
2017-09-07,1,43,56
2017-09-07,7,4,15
2017-09-07,8,41,33
2017-09-07,1,33,56
2017-09-07,4,23,41
2017-09-07,4,24,74
2017-09-07,8,17,43
2017-09-07,10,12,92
2017-09-07,5,26,39
2017-09-07,6,16,23
2017-09-07,6,17,23
2017-09-07,8,20,76
2017-09-07,9,1,34
2017-09-07,8,11,95
2017-09-07,3,17,43
2017-09-07,2,30,57
2017-09-07,7,39,37
2017-09-07,3,31,86
2017-09-07,1,39,46
2017-09-07,5,39,43
2017-09-07,1,32,51
2017-09-07,2,47,32
2017-09-07,9,13,131
2017-09-07,1,8,93
2017-09-07,6,49,26
2017-09-07,3,25,101
2017-09-07,5,47,11
2017-09-07,8,3,44
2017-09-07,7,9,43
2017-09-07,8,18,127
2017-09-07,8,8,117
2017-09-07,5,34,34
2017-09-07,4,49,31
2017-09-07,9,33,92
2017-09-07,9,12,86
2017-09-07,6,2,32
2017-09-07,10,46,72
2017-09-07,4,3,49
2017-09-07,10,1,25
2017-09-07,7,40,21
2017-09-07,7,24,62
2017-09-07,1,40,34
2017-09-07,3,28,121
2017-09-07,5,3,29
2017-09-07,5,21,35
2017-09-07,2,7,94
2017-09-07,3,33,95
2017-09-07,2,31,87
2017-09-07,5,44,25
2017-09-07,7,14,44
2017-09-07,3,36,101
2017-09-07,1,22,85
2017-09-07,7,20,31
2017-09-07,8,34,34
2017-09-07,7,36,59
2017-09-07,4,13,109
2017-09-07,8,26,64
2017-09-07,8,45,119
2017-09-07,5,16,31
2017-09-07,4,22,111
2017-09-07,6,13,79
2017-09-07,3,11,92
2017-09-07,9,24,77
2017-09-07,5,8,78
2017-09-07,4,15,111
2017-09-07,4,18,80
2017-09-07,1,50,68
2017-09-07,10,29,90
2017-09-07,5,2,60
2017-09-07,5,49,22
2017-09-07,9,34,31
2017-09-07,5,18,72
2017-09-07,6,47,20
2017-09-07,6,39,31
2017-09-07,10,41,31
2017-09-07,2,48,63
2017-09-07,9,29,86
2017-09-07,3,32,56
2017-09-07,2,38,111
2017-09-07,8,22,112
2017-09-07,10,5,26
2017-09-07,2,17,42
2017-09-07,5,42,29
2017-09-07,9,26,54
2017-09-07,8,24,85
2017-09-07,9,15,120
2017-09-07,2,41,44
2017-09-07,8,21,53
2017-09-07,3,46,73
2017-09-07,8,38,126
2017-09-07,1,49,40
2017-09-07,4,8,72
2017-09-07,8,35,92
2017-09-07,1,47,25
2017-09-07,10,9,59
2017-09-07,5,13,56
2017-09-07,4,11,99
2017-09-07,3,20,58
2017-09-07,9,50,90
2017-09-07,10,4,38
2017-09-07,5,11,47
2017-09-07,10,43,61
2017-09-07,1,31,71
2017-09-07,7,13,77
2017-09-07,3,3,48
2017-09-07,2,13,123
2017-09-07,9,5,17
2017-09-07,9,22,99
2017-09-07,3,22,111
2017-09-07,1,5,25
2017-09-07,6,11,65
2017-09-07,6,8,50
2017-09-07,1,37,24
2017-09-07,6,23,35
2017-09-07,5,19,37
2017-09-07,1,25,86
2017-09-07,2,11,98
2017-09-07,5,33,59
2017-09-07,10,49,45
2017-09-07,7,29,61
2017-09-07,1,30,37
2017-09-07,9,41,18
2017-09-07,8,4,31
2017-09-07,3,43,76
2017-09-07,1,27,32
2017-09-07,3,7,80
2017-09-07,7,1,24
2017-09-07,10,30,44
2017-09-07,8,14,84
2017-09-07,8,9,82
2017-09-07,2,8,121
2017-09-07,2,46,86
2017-09-07,9,19,52
2017-09-07,10,17,51
2017-09-07,5,23,25
2017-09-07,4,32,54
2017-09-07,6,1,22
2017-09-07,5,15,69
2017-09-07,4,33,81
2017-09-07,7,48,47
2017-09-07,1,7,58
2017-09-07,8,29,105
2017-09-07,3,13,112
2017-09-07,10,34,27
2017-09-07,3,8,90
2017-09-07,2,28,160
2017-09-07,9,9,67
2017-09-07,9,4,22
2017-09-07,10,26,69
2017-09-07,1,44,32
2017-09-07,4,46,87
2017-09-07,4,21,48
2017-09-07,6,24,57
2017-09-07,7,26,50
2017-09-07,10,24,80
2017-09-07,4,16,27
2017-09-07,8,19,60
2017-09-07,5,20,39
2017-09-07,4,36,107
2017-09-07,4,28,118
2017-09-07,1,21,48
2017-09-07,1,10,67
2017-09-07,6,3,27
2017-09-07,1,19,43
2017-09-07,2,39,60
2017-09-07,7,34,24
2017-09-07,9,35,78
2017-09-07,1,46,59
2017-09-07,3,1,34
2017-09-07,7,41,24
2017-09-07,3,26,60
2017-09-07,9,31,65
2017-09-07,2,24,108
2017-09-07,3,40,38
2017-09-07,7,25,71
2017-09-07,9,20,69
2017-09-07,5,9,44
2017-09-07,7,49,23
2017-09-07,10,18,121
2017-09-07,7,5,17
2017-09-07,8,28,129
2017-09-07,4,27,35
2017-09-07,5,14,46
2017-09-07,6,25,71
2017-09-07,5,27,18
2017-09-07,3,16,34
2017-09-07,1,1,29
2017-09-07,10,35,96
2017-09-07,9,39,61
2017-09-07,4,6,54
2017-09-07,10,11,99
2017-09-07,1,9,50
2017-09-07,9,27,26
2017-09-07,4,44,32
2017-09-07,3,45,106
2017-09-07,1,18,108
2017-09-07,4,20,53
2017-09-07,4,42,40
2017-09-07,10,47,32
2017-09-07,2,29,95
2017-09-07,9,10,99
2017-09-07,8,33,96
2017-09-07,5,25,75
2017-09-07,4,38,83
2017-09-07,4,30,47
2017-09-07,6,15,79
2017-09-07,7,31,54
2017-09-07,5,10,72
2017-09-07,7,22,67
2017-09-07,2,34,37
2017-09-07,6,32,42
2017-09-07,10,2,81
2017-09-07,7,12,64
2017-09-07,5,4,20
2017-09-07,5,7,59
2017-09-07,10,45,111
2017-09-07,8,30,65
2017-09-07,6,7,55
2017-09-07,3,35,99
2017-09-07,3,39,61
2017-09-07,10,3,43
2017-09-07,8,10,109
2017-09-07,2,36,102
2017-09-07,9,2,70
2017-09-07,10,40,47
2017-09-07,10,8,107
2017-09-07,1,20,65
2017-09-07,5,43,35
2017-09-07,9,32,55
2017-09-07,2,26,73
2017-09-07,2,43,71
2017-09-07,7,6,41
2017-09-07,7,45,51
2017-09-07,3,18,111
2017-09-07,3,47,18
2017-09-07,1,24,66
2017-09-07,5,50,52
2017-09-07,4,48,64
2017-09-07,8,47,29
2017-09-07,3,29,86
2017-09-07,6,38,78
2017-09-07,9,45,102
2017-09-07,1,12,74
2017-09-07,6,46,48
2017-09-07,9,7,74
2017-09-07,4,35,83
2017-09-07,3,34,37
2017-09-07,4,10,95
2017-09-07,2,19,51
2017-09-07,6,31,49
2017-09-07,10,37,45
2017-09-07,1,14,69
2017-09-07,10,42,40
2017-09-07,4,5,24
2017-09-07,3,21,53
2017-09-07,7,18,69
2017-09-07,6,12,63
2017-09-07,8,16,39
2017-09-07,10,21,48
2017-09-07,3,30,67
2017-09-07,1,4,20
2017-09-07,4,43,73
2017-09-07,8,27,27
2017-09-07,5,40,23
2017-09-07,6,18,81
2017-09-07,10,22,110
2017-09-07,2,14,94
2017-09-07,8,15,113
2017-09-07,5,36,73
2017-09-07,8,6,82
2017-09-07,6,43,36
2017-09-07,7,30,32
2017-09-07,6,42,38
2017-09-07,10,48,66
2017-09-07,5,5,16
2017-09-07,9,16,28
2017-09-07,3,37,42
2017-09-07,4,9,50
2017-09-07,5,30,39
2017-09-07,8,12,120
2017-09-07,3,2,82
2017-09-07,4,25,89
2017-09-07,3,10,90
2017-09-07,6,37,30
2017-09-07,4,34,20
2017-09-07,5,1,23
2017-09-07,2,37,50
2017-09-07,3,50,78
2017-09-07,1,45,76
2017-09-07,4,1,24
2017-09-07,2,20,69
2017-09-07,6,9,61
2017-09-07,5,41,21
2017-09-07,4,39,73
2017-09-07,5,12,57
2017-09-07,5,22,74
2017-09-07,10,36,98
2017-09-07,10,7,79
2017-09-07,3,42,47
2017-09-07,2,15,137
2017-09-07,7,28,82
2017-09-07,6,6,57
2017-09-07,2,42,53
2017-09-07,3,15,124
2017-09-07,3,24,96
2017-09-07,8,48,69
2017-09-07,8,36,106
2017-09-07,5,31,42
2017-09-07,3,49,45
2017-09-07,1,2,59
2017-09-07,10,27,39
2017-09-07,10,31,73
2017-09-07,6,22,86
2017-09-07,3,23,48
2017-09-07,4,26,62
2017-09-07,9,8,97
2017-09-07,9,11,85
2017-09-07,4,17,60
2017-09-07,6,4,24
2017-09-07,4,29,92
2017-09-07,10,32,65
2017-09-07,8,7,86
2017-09-07,8,50,86
2017-09-07,10,13,118
2017-09-07,3,27,22
2017-09-07,9,37,39
2017-09-07,10,14,63
2017-09-07,8,46,88
2017-09-07,1,3,44
2017-09-07,7,32,36
2017-09-07,3,6,77
2017-09-07,3,5,21
2017-09-07,6,36,67
2017-09-08,1,34,30
2017-09-08,2,14,108
2017-09-08,6,24,72
2017-09-08,2,4,43
2017-09-08,2,16,41
2017-09-08,10,21,56
2017-09-08,9,35,85
2017-09-08,1,4,20
2017-09-08,4,16,29
2017-09-08,8,24,107
2017-09-08,8,39,75
2017-09-08,3,37,36
2017-09-08,1,29,73
2017-09-08,1,15,100
2017-09-08,7,13,80
2017-09-08,4,19,55
2017-09-08,5,38,70
2017-09-08,9,34,33
2017-09-08,2,38,147
2017-09-08,1,21,57
2017-09-08,10,17,40
2017-09-08,4,48,72
2017-09-08,7,45,80
2017-09-08,8,7,76
2017-09-08,5,23,34
2017-09-08,6,39,38
2017-09-08,3,50,103
2017-09-08,1,19,49
2017-09-08,10,41,29
2017-09-08,7,34,35
2017-09-08,6,3,32
2017-09-08,2,48,87
2017-09-08,3,2,74
2017-09-08,2,43,77
2017-09-08,9,7,102
2017-09-08,9,29,106
2017-09-08,10,24,84
2017-09-08,4,39,57
2017-09-08,2,17,57
2017-09-08,1,20,51
2017-09-08,8,21,49
2017-09-08,3,8,133
2017-09-08,3,20,64
2017-09-08,9,50,92
2017-09-08,1,9,58
2017-09-08,5,16,19
2017-09-08,6,42,42
2017-09-08,10,45,117
2017-09-08,8,45,103
2017-09-08,5,2,54
2017-09-08,2,34,40
