date,store,item,sales
2017-06-08,4,11,92
2017-06-08,6,4,19
2017-06-08,10,39,78
2017-06-08,9,50,107
2017-06-08,8,37,49
2017-06-08,10,21,54
2017-06-08,6,19,41
2017-06-08,10,43,83
2017-06-08,10,31,94
2017-06-08,1,35,91
2017-06-08,1,6,72
2017-06-08,8,31,90
2017-06-08,10,50,87
2017-06-08,10,10,102
2017-06-08,9,26,60
2017-06-08,4,1,15
2017-06-08,3,6,78
2017-06-08,6,22,76
2017-06-08,6,40,30
2017-06-08,5,37,32
2017-06-08,5,7,68
2017-06-08,9,3,49
2017-06-08,4,49,48
2017-06-08,8,15,161
2017-06-08,6,27,23
2017-06-08,9,29,94
2017-06-08,7,36,77
2017-06-08,8,40,53
2017-06-08,6,16,23
2017-06-08,3,44,47
2017-06-08,4,3,42
2017-06-08,3,4,32
2017-06-08,6,46,63
2017-06-08,6,3,36
2017-06-08,1,8,118
2017-06-08,7,7,47
2017-06-08,2,16,39
2017-06-08,7,49,29
2017-06-08,1,28,125
2017-06-08,5,28,95
2017-06-08,3,45,122
2017-06-08,5,35,68
2017-06-08,7,37,33
2017-06-08,9,6,86
2017-06-08,3,49,47
2017-06-08,10,47,45
2017-06-08,8,49,49
2017-06-08,10,29,112
2017-06-08,1,11,87
2017-06-08,8,18,157
2017-06-08,5,11,83
2017-06-08,5,21,42
2017-06-08,1,4,31
2017-06-08,4,13,103
2017-06-09,1,10,74
2017-06-09,3,12,108
2017-06-09,3,38,124
2017-06-09,2,16,40
2017-06-09,2,35,146
2017-06-09,2,23,50
2017-06-09,5,8,90
2017-06-09,4,32,61
2017-06-09,3,3,76
2017-06-09,7,36,63
2017-06-09,5,48,44
2017-06-09,6,14,60
2017-06-09,10,21,55
2017-06-09,2,13,167
2017-06-09,5,22,93
2017-06-09,1,18,122
2017-06-09,3,16,47
2017-06-09,1,45,122
2017-06-09,2,49,54
2017-06-09,8,45,142
2017-06-09,6,37,27
2017-06-09,1,42,43
2017-06-09,4,40,42
2017-06-09,9,47,37
2017-06-09,7,4,19
2017-06-09,10,18,130
2017-06-09,1,5,24
2017-06-09,1,29,93
2017-06-09,6,8,76
2017-06-09,5,30,44
2017-06-09,7,1,22
2017-06-09,8,30,71
2017-06-09,8,40,50
2017-06-09,4,1,35
2017-06-09,1,35,90
2017-06-09,9,29,90
2017-06-09,3,4,41
2017-06-09,6,27,26
2017-06-09,9,50,103
2017-06-09,6,3,37
2017-06-09,6,4,23
2017-06-09,4,13,103
2017-06-09,5,35,76
2017-06-09,1,28,127
2017-06-09,10,47,31
2017-06-09,1,39,69
2017-06-09,8,18,154
2017-06-09,9,32,63
2017-06-09,8,29,127
2017-06-09,1,9,74
2017-06-09,3,49,37
2017-06-09,9,20,68
2017-06-09,3,50,103
2017-06-09,1,22,109
2017-06-09,10,38,117
2017-06-09,5,2,61
2017-06-09,7,33,72
2017-06-09,3,13,131
2017-06-09,7,48,62
2017-06-09,8,5,38
2017-06-09,2,46,106
2017-06-09,8,19,75
2017-06-09,5,33,65
2017-06-09,8,10,137
2017-06-09,3,29,129
2017-06-09,7,43,48
2017-06-09,8,6,102
2017-06-09,9,21,74
2017-06-09,4,45,117
2017-06-09,3,33,131
2017-06-09,6,24,66
2017-06-09,1,36,95
2017-06-09,6,39,50
2017-06-09,3,10,120
2017-06-09,2,19,83
2017-06-09,7,6,63
2017-06-09,10,36,109
2017-06-09,9,11,97
2017-06-09,7,31,58
2017-06-09,7,23,23
2017-06-09,1,34,38
2017-06-09,4,19,73
2017-06-09,7,15,80
2017-06-09,4,43,66
2017-06-09,4,50,83
2017-06-09,9,19,60
2017-06-09,9,35,101
2017-06-09,2,3,71
2017-06-09,8,34,33
2017-06-09,9,42,67
2017-06-09,1,40,33
2017-06-09,4,33,99
2017-06-09,6,31,70
2017-06-09,4,20,75
2017-06-09,6,41,24
2017-06-09,10,33,122
2017-06-09,9,24,97
2017-06-09,3,1,40
2017-06-09,2,10,140
2017-06-09,9,46,86
2017-06-09,10,11,94
2017-06-09,8,42,62
2017-06-09,2,28,165
2017-06-09,6,36,82
2017-06-09,9,39,62
2017-06-09,10,26,68
2017-06-09,4,29,106
2017-06-09,2,21,73
2017-06-09,3,15,141
2017-06-09,7,17,30
2017-06-09,4,26,74
2017-06-09,1,1,16
2017-06-09,3,37,47
2017-06-09,1,21,43
2017-06-09,7,46,70
2017-06-09,9,48,61
2017-06-09,5,24,70
2017-06-09,3,14,105
2017-06-09,10,41,39
2017-06-09,2,31,121
2017-06-09,2,44,46
2017-06-09,7,19,44
2017-06-09,5,38,103
2017-06-09,4,46,77
2017-06-09,7,10,77
2017-06-09,5,4,22
2017-06-09,6,18,99
2017-06-09,2,43,104
2017-06-09,2,7,96
2017-06-09,10,49,43
2017-06-09,7,22,90
2017-06-09,7,27,20
2017-06-09,2,9,73
2017-06-09,10,17,48
2017-06-09,10,25,129
2017-06-09,1,25,118
2017-06-09,9,7,95
2017-06-09,4,12,101
2017-06-09,9,43,61
2017-06-09,1,2,75
2017-06-09,8,33,120
2017-06-09,1,15,103
2017-06-09,2,48,101
2017-06-09,5,47,28
2017-06-09,3,47,29
2017-06-09,1,7,79
2017-06-09,5,32,46
2017-06-09,5,5,16
2017-06-09,3,40,53
2017-06-09,8,20,99
2017-06-09,10,24,124
2017-06-09,6,6,67
2017-06-09,1,38,121
2017-06-09,8,7,113
2017-06-09,3,44,54
2017-06-09,1,26,70
2017-06-09,5,16,25
2017-06-09,2,27,46
2017-06-09,9,5,29
2017-06-09,7,34,24
2017-06-09,1,24,90
2017-06-09,2,29,129
2017-06-09,3,11,102
2017-06-09,8,13,125
2017-06-09,5,3,43
2017-06-09,9,17,51
2017-06-09,10,8,116
2017-06-09,10,6,85
2017-06-09,8,8,112
2017-06-09,9,45,136
2017-06-09,7,8,67
2017-06-09,8,43,101
2017-06-09,5,41,27
2017-06-09,4,8,117
2017-06-09,7,41,18
2017-06-09,10,42,62
2017-06-09,3,35,98
2017-06-09,10,4,36
2017-06-09,8,47,41
2017-06-09,1,3,49
2017-06-09,5,36,78
2017-06-09,5,42,48
2017-06-09,2,39,89
2017-06-09,7,47,17
2017-06-09,4,6,105
2017-06-09,6,48,50
2017-06-09,1,27,33
2017-06-09,9,9,84
2017-06-09,5,46,73
2017-06-09,3,6,102
2017-06-09,6,19,43
2017-06-09,4,11,119
2017-06-09,9,6,97
2017-06-09,7,37,30
2017-06-09,5,28,102
2017-06-09,5,21,44
2017-06-09,7,49,30
2017-06-09,1,19,32
2017-06-09,1,11,86
2017-06-09,8,37,66
2017-06-09,4,15,110
2017-06-09,7,32,35
2017-06-09,7,26,39
2017-06-09,5,49,31
2017-06-09,7,20,59
2017-06-09,3,36,135
2017-06-09,1,50,82
2017-06-09,4,49,44
2017-06-09,5,17,31
2017-06-09,4,17,47
2017-06-09,9,1,50
2017-06-09,9,30,62
2017-06-09,4,18,115
2017-06-09,5,13,84
2017-06-09,10,30,53
2017-06-09,5,40,25
2017-06-09,9,28,142
2017-06-09,9,16,41
2017-06-09,9,33,101
2017-06-09,3,5,20
2017-06-09,1,48,76
2017-06-09,7,11,72
2017-06-09,4,14,99
2017-06-09,8,24,116
2017-06-09,1,16,25
2017-06-09,9,2,88
2017-06-09,5,39,51
2017-06-09,10,46,87
2017-06-09,4,22,143
2017-06-09,7,25,96
2017-06-09,6,40,26
2017-06-09,10,16,35
2017-06-09,5,9,62
2017-06-09,9,27,33
2017-06-09,8,27,46
2017-06-09,3,48,77
2017-06-09,5,34,37
2017-06-09,8,22,151
2017-06-09,4,44,42
2017-06-09,8,32,73
2017-06-09,4,28,164
2017-06-09,10,12,105
2017-06-09,1,46,83
2017-06-09,8,41,40
2017-06-09,6,25,91
2017-06-09,10,45,147
2017-06-09,10,34,35
2017-06-09,10,22,124
2017-06-09,7,39,39
2017-06-09,2,41,39
2017-06-09,5,50,81
2017-06-09,2,40,40
2017-06-09,8,35,101
2017-06-09,1,4,25
2017-06-09,3,45,135
2017-06-09,2,47,33
2017-06-09,6,23,34
2017-06-09,7,35,65
2017-06-09,8,17,61
2017-06-09,4,42,37
2017-06-09,2,37,51
2017-06-09,10,35,94
2017-06-09,5,43,64
2017-06-09,8,39,77
2017-06-09,7,44,27
2017-06-09,6,33,74
2017-06-09,8,9,84
2017-06-09,9,49,52
2017-06-09,3,23,41
2017-06-09,8,26,100
2017-06-09,5,45,80
2017-06-09,5,18,91
2017-06-09,1,20,76
2017-06-09,10,48,75
2017-06-09,4,25,126
2017-06-09,6,9,59
2017-06-09,6,13,84
2017-06-09,2,6,90
2017-06-09,10,20,90
2017-06-09,4,36,128
2017-06-09,9,23,51
2017-06-09,6,7,70
2017-06-09,8,50,127
2017-06-09,6,5,25
2017-06-09,4,7,68
2017-06-09,10,3,66
2017-06-09,9,12,81
2017-06-09,2,1,44
2017-06-09,2,18,144
2017-06-09,9,38,118
2017-06-09,5,10,81
2017-06-09,5,44,39
2017-06-09,7,12,64
2017-06-09,7,38,84
2017-06-09,5,19,48
2017-06-09,2,32,90
2017-06-09,4,27,29
2017-06-09,6,29,76
2017-06-09,2,30,63
2017-06-09,3,39,69
2017-06-09,4,23,45
2017-06-09,7,28,94
2017-06-09,3,24,99
2017-06-09,4,3,55
2017-06-09,8,15,149
2017-06-09,6,16,35
2017-06-09,6,35,75
2017-06-09,10,7,80
2017-06-09,6,46,82
2017-06-09,10,10,128
2017-06-09,8,44,52
2017-06-09,2,20,70
2017-06-09,1,6,75
2017-06-09,10,31,106
2017-06-09,10,43,69
2017-06-09,10,39,67
2017-06-09,6,22,82
2017-06-09,5,7,67
2017-06-09,6,42,29
2017-06-09,4,37,42
2017-06-09,3,43,87
2017-06-09,8,38,151
2017-06-09,3,20,84
2017-06-09,6,44,24
2017-06-09,1,14,83
2017-06-09,10,15,150
2017-06-09,10,44,46
2017-06-09,2,2,110
2017-06-09,5,20,59
2017-06-09,1,23,42
2017-06-09,8,28,155
2017-06-09,3,34,40
2017-06-09,2,36,138
2017-06-09,3,21,67
2017-06-09,9,18,122
2017-06-09,6,50,84
2017-06-09,10,2,87
2017-06-09,1,17,48
2017-06-09,9,3,67
2017-06-09,6,1,26
2017-06-09,7,5,18
2017-06-09,3,27,33
2017-06-09,7,21,34
2017-06-09,7,30,46
2017-06-09,9,36,111
2017-06-09,8,48,81
2017-06-09,3,8,116
2017-06-09,1,8,115
2017-06-09,3,19,58
2017-06-09,3,31,84
2017-06-09,3,30,69
2017-06-09,2,4,53
2017-06-09,5,27,26
2017-06-09,5,25,88
2017-06-09,2,12,130
2017-06-09,6,45,83
2017-06-09,2,25,135
2017-06-09,2,33,122
2017-06-09,4,16,36
2017-06-09,3,9,79
2017-06-09,9,25,145
2017-06-09,9,15,162
2017-06-09,1,33,91
2017-06-09,1,37,41
2017-06-09,5,1,22
2017-06-09,6,30,57
2017-06-09,1,43,60
2017-06-09,8,11,125
2017-06-09,6,47,32
2017-06-09,10,50,101
2017-06-09,2,22,155
2017-06-09,2,14,111
2017-06-09,5,12,62
2017-06-09,6,20,53
2017-06-09,4,2,85
2017-06-09,4,24,77
2017-06-09,5,14,61
2017-06-09,6,43,63
2017-06-09,9,4,32
2017-06-09,7,3,40
2017-06-09,7,24,63
2017-06-09,7,2,68
2017-06-09,4,10,104
2017-06-09,6,28,66
2017-06-09,7,9,42
2017-06-09,4,34,45
2017-06-09,2,17,57
2017-06-09,8,49,56
2017-06-09,4,47,23
2017-06-09,8,31,106
2017-06-09,9,44,59
2017-06-09,9,34,29
2017-06-09,10,5,31
2017-06-09,4,41,29
2017-06-09,3,18,137
2017-06-09,2,11,111
2017-06-09,4,39,61
2017-06-09,10,23,49
2017-06-09,10,27,39
2017-06-09,4,4,36
2017-06-09,10,40,43
2017-06-09,3,28,133
2017-06-09,9,41,35
2017-06-09,8,14,103
2017-06-09,3,41,37
2017-06-09,6,11,66
2017-06-09,5,15,104
2017-06-09,10,29,107
2017-06-09,8,12,105
2017-06-09,2,50,124
2017-06-09,5,23,28
2017-06-09,5,11,73
2017-06-09,4,5,37
2017-06-09,7,13,78
2017-06-09,10,37,53
2017-06-09,7,7,56
2017-06-09,5,37,30
2017-06-09,2,24,123
2017-06-09,7,40,23
2017-06-09,5,26,51
2017-06-09,9,13,121
2017-06-09,3,26,76
2017-06-09,3,2,90
2017-06-09,3,17,38
2017-06-09,9,8,117
2017-06-09,9,26,68
2017-06-09,8,16,52
2017-06-09,6,32,51
2017-06-09,10,1,32
2017-06-09,1,44,37
2017-06-09,8,36,130
2017-06-09,1,30,66
2017-06-09,10,9,84
2017-06-09,2,8,167
2017-06-09,6,38,92
2017-06-09,2,15,161
2017-06-09,1,41,29
2017-06-09,5,31,66
2017-06-09,2,42,54
2017-06-09,8,25,154
2017-06-09,7,16,14
2017-06-09,9,22,112
2017-06-09,6,21,48
2017-06-09,2,38,131
2017-06-09,8,23,55
2017-06-09,8,2,105
2017-06-09,5,29,80
2017-06-09,6,12,68
2017-06-09,5,6,63
2017-06-09,9,31,94
2017-06-09,1,49,33
2017-06-09,7,42,26
2017-06-09,9,10,109
2017-06-09,3,22,144
2017-06-09,7,14,52
2017-06-09,4,21,59
2017-06-09,10,13,147
2017-06-09,4,9,54
2017-06-09,3,42,52
2017-06-09,6,34,25
2017-06-09,4,35,103
2017-06-09,6,2,69
2017-06-09,2,5,45
2017-06-09,8,3,49
2017-06-09,4,38,129
2017-06-09,10,32,76
2017-06-09,7,50,60
2017-06-09,1,47,28
2017-06-09,10,14,92
2017-06-09,9,14,82
2017-06-09,10,28,139
2017-06-09,8,46,88
2017-06-09,4,31,95
2017-06-09,1,12,107
2017-06-09,7,18,83
2017-06-09,6,26,46
2017-06-09,9,37,47
2017-06-09,1,13,85
2017-06-09,6,10,91
2017-06-09,8,4,25
2017-06-09,3,46,85
2017-06-09,6,15,89
2017-06-09,1,31,70
2017-06-09,7,45,81
2017-06-09,1,32,61
2017-06-09,2,26,94
2017-06-09,3,32,72
2017-06-09,2,45,153
2017-06-09,4,48,78
2017-06-09,10,19,76
2017-06-09,6,17,31
2017-06-09,4,30,67
2017-06-09,9,40,39
2017-06-09,7,29,61
2017-06-09,8,1,44
2017-06-09,6,49,29
2017-06-09,8,21,69
2017-06-09,3,7,90
2017-06-09,2,34,38
2017-06-09,3,25,160
2017-06-10,2,26,97
2017-06-10,1,48,61
2017-06-10,8,43,105
2017-06-10,9,50,105
2017-06-10,8,6,124
2017-06-10,1,20,67
2017-06-10,1,23,34
2017-06-10,10,37,63
2017-06-10,4,26,87
2017-06-10,4,31,86
2017-06-10,2,40,47
2017-06-10,4,15,131
2017-06-10,8,35,106
2017-06-10,6,31,60
2017-06-10,2,45,169
2017-06-10,8,45,173
2017-06-10,3,11,121
2017-06-10,9,40,45
2017-06-10,4,47,35
2017-06-10,9,4,29
2017-06-10,8,27,45
2017-06-10,2,2,126
2017-06-10,6,2,91
2017-06-10,8,46,120
2017-06-10,1,21,58
2017-06-10,10,33,144
2017-06-10,2,17,70
2017-06-10,5,43,58
2017-06-10,8,5,37
2017-06-10,3,49,38
2017-06-10,1,39,71
2017-06-10,10,38,136
2017-06-10,5,41,24
2017-06-10,6,5,17
2017-06-10,1,44,53
2017-06-10,1,1,41
2017-06-10,1,12,98
2017-06-10,2,21,86
2017-06-10,8,1,34
2017-06-10,7,29,81
2017-06-10,6,17,29
2017-06-10,10,50,116
2017-06-10,10,11,123
2017-06-10,4,29,136
2017-06-10,7,50,68
2017-06-10,2,38,157
2017-06-10,6,38,100
2017-06-10,5,31,89
2017-06-10,6,36,90
2017-06-10,7,27,24
2017-06-10,4,21,53
2017-06-10,7,14,55
2017-06-10,1,26,78
2017-06-10,5,29,88
2017-06-10,5,3,29
2017-06-10,2,15,162
2017-06-10,6,10,97
2017-06-10,1,43,76
2017-06-10,10,41,36
2017-06-10,3,46,112
2017-06-10,7,19,41
2017-06-10,8,14,118
2017-06-10,9,34,47
2017-06-10,1,18,125
2017-06-10,1,5,27
2017-06-10,3,3,58
2017-06-10,3,26,83
2017-06-10,9,8,117
2017-06-10,5,22,92
2017-06-10,6,32,63
2017-06-10,7,13,64
2017-06-10,10,21,67
2017-06-10,4,48,73
2017-06-10,4,4,30
2017-06-10,5,11,98
2017-06-10,4,16,40
2017-06-10,2,12,139
2017-06-10,6,8,89
2017-06-10,10,27,36
2017-06-10,3,31,88
2017-06-10,8,48,102
2017-06-10,4,10,129
2017-06-10,7,24,79
2017-06-10,5,14,73
2017-06-10,5,4,32
2017-06-10,2,11,139
2017-06-10,8,24,134
2017-06-10,7,5,18
2017-06-10,10,6,100
2017-06-10,8,44,59
2017-06-10,8,15,169
2017-06-10,1,35,90
2017-06-10,4,3,59
2017-06-10,2,36,162
2017-06-10,3,21,60
2017-06-10,8,26,101
2017-06-10,8,34,51
2017-06-10,4,37,51
2017-06-10,6,44,30
2017-06-10,6,29,70
2017-06-10,5,18,107
2017-06-10,3,42,69
2017-06-10,9,19,66
2017-06-10,7,15,97
2017-06-10,7,44,27
2017-06-10,6,13,90
2017-06-10,2,19,81
2017-06-10,6,23,31
2017-06-10,5,44,31
2017-06-10,6,24,86
2017-06-10,5,10,86
2017-06-10,6,7,70
2017-06-10,6,22,97
2017-06-10,8,22,135
2017-06-10,9,6,88
2017-06-10,4,13,137
2017-06-10,3,40,46
2017-06-10,9,33,104
2017-06-10,1,7,89
2017-06-10,8,19,73
2017-06-10,5,13,92
2017-06-10,10,34,50
2017-06-10,9,43,89
2017-06-10,2,46,145
2017-06-10,9,7,76
2017-06-10,10,45,132
2017-06-10,8,32,82
2017-06-10,5,39,35
2017-06-10,9,27,40
2017-06-10,9,24,120
2017-06-10,5,42,36
2017-06-10,3,50,113
2017-06-10,8,8,158
2017-06-10,1,50,100
2017-06-10,7,8,87
2017-06-10,8,29,130
2017-06-10,1,27,22
2017-06-10,10,47,31
2017-06-10,7,32,54
2017-06-10,7,49,35
2017-06-10,1,19,52
2017-06-10,2,24,126
2017-06-10,6,37,37
2017-06-10,2,34,48
2017-06-10,10,12,112
2017-06-10,3,5,26
2017-06-10,5,40,46
2017-06-10,9,16,50
2017-06-10,10,30,59
2017-06-10,4,14,109
2017-06-10,7,25,74
2017-06-10,7,11,75
2017-06-10,9,28,148
2017-06-10,9,2,105
2017-06-10,4,22,117
2017-06-10,10,46,93
2017-06-10,4,27,24
2017-06-10,7,16,31
2017-06-10,6,26,56
2017-06-10,7,45,89
2017-06-10,9,14,92
2017-06-10,4,18,137
2017-06-10,8,23,48
2017-06-10,8,2,110
2017-06-10,7,42,48
2017-06-10,6,12,82
2017-06-10,8,3,71
2017-06-10,5,9,63
2017-06-10,2,8,144
2017-06-10,7,39,42
2017-06-10,2,41,51
2017-06-10,3,36,115
2017-06-10,7,35,62
2017-06-10,5,46,64
2017-06-10,9,9,88
2017-06-10,6,48,67
2017-06-10,10,4,32
2017-06-10,3,35,122
2017-06-10,7,41,17
2017-06-10,10,42,62
2017-06-10,10,43,79
2017-06-10,8,47,40
2017-06-10,1,3,44
2017-06-10,5,36,69
2017-06-10,2,39,89
2017-06-10,4,6,88
2017-06-10,5,17,37
2017-06-10,4,17,46
2017-06-10,5,7,70
2017-06-10,3,48,106
2017-06-10,5,34,22
2017-06-10,4,44,48
2017-06-10,4,28,133
2017-06-10,1,46,64
2017-06-10,8,41,49
2017-06-10,7,20,67
2017-06-10,9,31,71
2017-06-10,9,10,124
2017-06-10,5,12,76
2017-06-10,6,47,22
2017-06-10,8,11,124
2017-06-10,2,22,158
2017-06-10,4,2,102
2017-06-10,4,24,99
2017-06-10,6,43,57
2017-06-10,7,3,42
2017-06-10,1,37,47
2017-06-10,5,1,38
2017-06-10,6,20,53
2017-06-10,2,4,53
2017-06-10,7,2,63
2017-06-10,9,36,113
2017-06-10,3,8,122
2017-06-10,7,30,37
2017-06-10,5,27,22
2017-06-10,9,15,141
2017-06-10,2,25,177
2017-06-10,6,45,86
2017-06-10,2,33,126
2017-06-10,3,9,80
2017-06-10,9,25,117
2017-06-10,1,31,85
2017-06-10,1,49,42
2017-06-10,6,15,114
2017-06-10,1,47,27
2017-06-10,10,13,145
2017-06-10,4,9,86
2017-06-10,6,34,26
2017-06-10,2,5,41
2017-06-10,5,6,72
2017-06-10,1,30,69
2017-06-10,10,9,89
2017-06-10,2,42,78
2017-06-10,8,25,175
2017-06-10,9,22,131
2017-06-10,10,32,62
2017-06-10,3,25,127
2017-06-10,3,7,99
2017-06-10,2,43,104
2017-06-10,9,17,48
2017-06-10,3,32,79
2017-06-10,6,49,32
2017-06-10,4,30,56
2017-06-10,6,30,39
2017-06-10,8,21,78
2017-06-10,7,18,79
2017-06-10,10,28,136
2017-06-10,9,37,47
2017-06-10,1,13,123
2017-06-10,8,37,57
2017-06-10,1,11,89
2017-06-10,7,37,23
2017-06-10,5,50,88
2017-06-10,10,22,133
2017-06-10,6,25,98
2017-06-10,5,49,31
2017-06-10,9,1,24
2017-06-10,7,47,20
2017-06-10,10,16,37
2017-06-10,9,45,148
2017-06-10,7,26,33
2017-06-10,4,49,49
2017-06-10,6,19,55
2017-06-10,6,35,91
2017-06-10,3,6,87
2017-06-10,6,40,32
2017-06-10,1,17,41
2017-06-10,7,28,74
2017-06-10,6,1,26
2017-06-10,1,14,75
2017-06-10,2,47,38
2017-06-10,3,23,55
2017-06-10,9,49,56
2017-06-10,2,37,61
2017-06-10,9,23,49
2017-06-10,9,30,52
2017-06-10,10,3,69
2017-06-10,1,16,39
2017-06-10,10,19,74
2017-06-10,8,12,149
2017-06-10,3,41,36
2017-06-10,5,37,36
2017-06-10,7,7,55
2017-06-10,1,33,90
2017-06-10,4,34,42
2017-06-10,3,30,66
2017-06-10,5,25,93
2017-06-10,3,19,82
2017-06-10,1,8,105
2017-06-10,6,28,103
2017-06-10,7,9,55
2017-06-10,8,4,50
2017-06-10,10,14,97
2017-06-10,10,1,38
2017-06-10,2,14,106
2017-06-10,1,32,71
2017-06-10,4,38,122
2017-06-10,1,41,34
2017-06-10,8,36,141
2017-06-10,4,35,97
2017-06-10,3,22,128
2017-06-10,6,21,44
2017-06-10,7,21,41
2017-06-10,2,1,45
2017-06-10,4,36,109
2017-06-10,3,27,40
2017-06-10,8,28,170
2017-06-10,10,44,43
2017-06-10,3,34,50
2017-06-10,10,7,106
2017-06-10,6,50,71
2017-06-10,9,3,42
2017-06-10,3,43,84
2017-06-10,10,2,115
2017-06-10,3,39,71
2017-06-10,4,23,53
2017-06-10,3,24,121
2017-06-10,6,16,25
2017-06-10,6,46,61
2017-06-10,10,10,136
2017-06-10,2,20,94
2017-06-10,10,31,99
2017-06-10,1,6,73
2017-06-10,3,45,145
2017-06-10,1,4,40
2017-06-10,10,39,88
2017-06-10,4,11,111
2017-06-10,5,28,127
2017-06-10,5,21,50
2017-06-10,5,20,58
2017-06-10,10,15,139
2017-06-10,3,20,87
2017-06-10,8,38,165
2017-06-10,2,6,115
2017-06-10,10,20,80
2017-06-10,8,50,130
2017-06-10,4,7,110
2017-06-10,2,32,92
2017-06-10,2,18,169
2017-06-10,9,38,137
2017-06-10,7,12,84
2017-06-10,9,12,88
2017-06-10,7,38,75
2017-06-10,8,39,71
2017-06-10,5,15,102
2017-06-10,5,19,52
2017-06-10,8,17,54
2017-06-10,10,35,93
2017-06-10,4,42,52
2017-06-10,10,48,84
2017-06-10,6,33,72
2017-06-10,8,9,102
2017-06-10,5,45,83
2017-06-10,4,25,131
2017-06-10,9,18,134
2017-06-10,2,30,69
2017-06-10,6,42,36
2017-06-10,6,9,56
2017-06-10,2,50,138
2017-06-10,8,16,46
2017-06-10,4,5,38
2017-06-10,7,17,35
2017-06-10,3,33,105
2017-06-10,6,39,49
2017-06-10,3,10,123
2017-06-10,10,26,96
2017-06-10,7,6,64
2017-06-10,8,42,66
2017-06-10,2,28,159
2017-06-10,10,36,132
2017-06-10,7,31,61
2017-06-10,9,46,96
2017-06-10,1,34,41
2017-06-10,3,44,55
2017-06-10,7,22,74
2017-06-10,2,9,105
2017-06-10,6,6,68
2017-06-10,8,7,98
2017-06-10,10,49,68
2017-06-10,1,36,117
2017-06-10,5,24,90
2017-06-10,7,46,68
2017-06-10,1,10,87
2017-06-10,3,38,146
2017-06-10,9,47,40
2017-06-10,7,1,18
2017-06-10,2,7,105
2017-06-10,6,18,89
2017-06-10,4,46,99
2017-06-10,5,38,109
2017-06-10,1,38,136
2017-06-10,4,19,60
2017-06-10,8,18,174
2017-06-10,2,44,65
2017-06-10,4,45,125
2017-06-10,2,31,106
2017-06-10,5,5,17
2017-06-10,3,14,110
2017-06-10,7,43,54
2017-06-10,9,48,78
2017-06-10,9,11,110
2017-06-10,5,16,25
2017-06-10,4,50,133
2017-06-10,9,5,28
2017-06-10,4,12,78
2017-06-10,10,17,52
2017-06-10,1,25,99
2017-06-10,2,10,130
2017-06-10,3,1,29
2017-06-10,1,9,80
2017-06-10,7,33,77
2017-06-10,1,22,95
2017-06-10,6,3,40
2017-06-10,6,4,14
2017-06-10,8,30,81
2017-06-10,4,43,85
2017-06-10,1,28,143
2017-06-10,9,32,65
2017-06-10,9,20,77
2017-06-10,3,13,144
2017-06-10,5,35,68
2017-06-10,9,29,113
2017-06-10,4,1,40
2017-06-10,5,33,77
2017-06-10,8,40,60
2017-06-10,7,34,32
2017-06-10,2,3,69
2017-06-10,2,29,132
2017-06-10,9,35,110
2017-06-10,4,33,115
2017-06-10,8,13,166
2017-06-10,9,42,54
2017-06-10,8,20,92
2017-06-10,1,24,101
2017-06-10,2,48,86
2017-06-10,3,47,49
2017-06-10,1,40,51
2017-06-10,5,23,36
2017-06-10,4,20,77
2017-06-10,1,15,102
2017-06-10,6,41,23
2017-06-10,1,2,85
2017-06-10,8,10,125
2017-06-10,5,32,55
2017-06-10,7,23,37
2017-06-10,9,21,73
2017-06-10,10,8,128
2017-06-10,1,45,97
2017-06-10,3,16,49
2017-06-10,1,29,90
2017-06-10,4,41,36
2017-06-10,7,36,81
2017-06-10,3,17,46
2017-06-10,8,33,143
2017-06-10,7,10,69
2017-06-10,9,26,85
2017-06-10,4,40,52
2017-06-10,5,47,31
2017-06-10,4,8,125
2017-06-10,10,29,105
2017-06-10,3,37,53
2017-06-10,2,16,43
2017-06-10,2,27,54
2017-06-10,9,41,31
2017-06-10,8,49,53
2017-06-10,3,29,110
2017-06-10,3,28,166
2017-06-10,10,40,52
2017-06-10,10,24,101
2017-06-10,9,39,71
2017-06-10,6,11,81
2017-06-10,9,44,58
2017-06-10,8,31,85
2017-06-10,4,39,82
2017-06-10,3,12,137
2017-06-10,3,15,146
2017-06-10,3,18,137
2017-06-10,10,23,40
2017-06-10,10,25,112
2017-06-10,10,5,33
2017-06-10,7,4,34
2017-06-10,2,49,67
2017-06-10,5,26,52
2017-06-10,10,18,145
2017-06-10,3,2,123
2017-06-10,7,40,32
2017-06-10,5,48,61
2017-06-10,5,2,52
2017-06-10,5,30,51
2017-06-10,6,14,61
2017-06-10,5,8,80
2017-06-10,2,13,168
2017-06-10,2,35,135
2017-06-10,9,13,118
2017-06-10,3,4,45
2017-06-10,1,42,44
2017-06-10,4,32,68
2017-06-10,7,48,45
2017-06-10,6,27,26
2017-06-10,2,23,53
2017-06-11,8,30,82
2017-06-11,3,20,86
2017-06-11,10,7,115
2017-06-11,3,30,71
2017-06-11,1,40,55
2017-06-11,5,44,46
2017-06-11,1,35,83
2017-06-11,2,24,155
2017-06-11,8,4,41
2017-06-11,1,8,117
2017-06-11,3,41,47
2017-06-11,6,33,86
2017-06-11,1,33,108
2017-06-11,5,45,111
2017-06-11,9,29,133
2017-06-11,2,30,83
2017-06-11,3,42,72
2017-06-11,5,19,46
2017-06-11,6,13,106
2017-06-11,2,17,56
2017-06-11,7,10,92
2017-06-11,4,42,71
